X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,target
-0.4167578474054706,-0.056266827226329474,-2.136196095668454,-0.051373775485721085,-0.44184314424117443,-0.32494711289593675,-0.6591765888896062,-0.5676929829086241,-0.5475437078303352,0.8520919835198305,-3.7952810803082944
1.6402708084049886,-1.7934355851948631,-0.841747365656204,-0.9200171995972412,-0.43559654947319826,-0.1693602011375045,0.2595252937305398,-0.29282806910931725,-0.1689417992147577,-0.26187400797421456,0.8041544296010263
0.5028814171580428,-1.2452880866072316,-1.057952218862339,-1.2826710079788837,-1.0287839694848187,-0.6778457639626494,-0.6034803207755185,-0.8842017295218858,-1.2077709505908345,-0.9260004484588356,-0.0992405910293177
-0.9090076149268493,0.5514540445464243,2.2922080128149576,-0.45010840332708446,-0.03043889419749443,-0.3604789719489321,-0.7027162522834156,-0.47105220147326243,-1.1937788514722247,0.9307393522191132,-4.883127753466486
0.04153939299840346,-1.1179254451135168,0.5390583205807888,-1.0797604357639246,-1.2835753494523998,-1.0469975092189607,-0.7926317592891798,-0.7270042284300758,-0.5625409179794324,0.7912707721673182,-0.41094465251612855
-0.596159699806467,-0.019130496521151476,1.175001219500291,-0.8672853742625983,-0.7216521115640098,-1.0155246469278192,-0.547226688457663,-0.6663631825633642,0.08023160539137669,0.4296078496038817,-2.480753174723931
-0.7478709492938624,0.009025250973325124,-0.878107893240342,-0.9672425371723887,-0.7812235710237907,-0.9459525885280542,-0.9005247625855021,-0.652442739059108,0.5213918358697749,0.9398111672183629,-6.758234813403322
-0.15643417038462365,0.25657045200129563,-0.9887790487696217,-0.2348114046479968,0.3509039791243556,0.5497982373366567,-0.011007288321194325,0.4820463872585551,-1.2351488146102834,1.5618783038897817,-1.2606811624297556
-0.33882196602919634,-0.23618403085260128,-0.6376550124843012,-0.6125936619581285,-0.540828194348277,-0.8430835706351407,-0.5875342900636008,-0.36509728945284986,-0.21005290466149396,-0.3987311827168553,-1.809886953307681
-1.1876122863852843,-1.4212172273041268,-0.15349519567694914,-2.595545427906067,-3.090169598891408,-2.8521393715980685,-2.587281041095092,-2.6704462813530725,-0.8758240932742943,-0.6385987670511931,-6.748291592975563
-0.2690569602160135,2.2313667888866044,-2.434767576521044,2.417729337734865,2.021447590712942,2.2216343103905567,1.7365726266428863,1.7603198399379172,-0.44279435990588784,-0.3502923685868191,2.908694214508915
0.11272650481664892,0.37044453666323424,1.3596338626725961,0.24702571086545932,0.7921102966584421,0.2902800220333397,0.502795795743353,0.7694434943446486,-0.36262469722587903,-1.0707953466663596,-0.6179912957347544
0.5018572067813133,-0.8442137038298618,9.761471596093479e-06,-0.48001906738577255,-0.25347268074174445,-0.4890128026342162,-0.005968221477932328,-0.49388949663203147,-0.563737721391123,2.8750651813868964,2.8646468058410193
0.5423525721490291,-0.31350819699340887,0.7710117380694115,-0.04816322364655065,0.28325760557002666,0.2682795133758894,0.26210987709241224,0.26329383242937354,-2.4295802010381657,-1.027626801979363,-1.2751417086102697
-1.8680906545637634,1.731184665980468,1.4676780105734129,0.4439077795300498,0.32888526972116994,0.23029557133356843,-0.4119368273223479,0.10247496191584926,-0.5642176638413704,0.2606264907160061,-7.234662638714841
-0.33567733852384746,0.6113407795737174,0.047970591868188375,0.1524698403499584,0.5711987256390597,0.09763033810387534,-0.20771483908883198,0.3226044450792514,-1.1504358924894018,1.1153023616832902,3.5754184257688353
-0.8291352890147787,0.08771021840833142,1.000365886550695,-0.5144101600425479,-0.28805582044961486,-0.4698621856967368,-0.9315218074205888,-0.4977098005334343,0.8740342274913417,1.460715323169724,-5.136380563218131
-0.38109251751534995,-0.37566942307899365,-0.07447076289398098,-0.7200356963385122,-0.7868861808196672,-0.6820860995555279,-0.6153661297345896,-1.1604608347088115,-0.7589978453928644,-0.676638857816331,-1.8646343742081786
0.43349633007657085,1.2783792302718682,-0.6346793051793623,1.3748595351688173,1.7121041150718137,1.6603148265999805,1.352525757071758,1.4419518657259012,0.14748799402201057,-0.1650321961945877,5.01738321365065
0.5083962426834318,0.21611600626368202,-1.8586123861234976,0.803204229752241,0.5333387836222718,0.44498193613552106,0.6172734996302419,0.5966044728464608,1.3651551382168696,-1.1927765174709446,2.0573993273381097
-0.41931648215268885,-0.13232889843674336,-0.0395702396936057,-0.37491127331283813,-0.5530176161804943,-0.8494766181636779,-0.6056418285347278,-0.43325291106605535,0.06983691378005259,1.3372261460979016,-1.81741407322091
0.3260034333869806,-2.040323048728715,0.046255523141696904,-2.221993255378047,-1.993772718481464,-1.4965399540045743,-1.0316053050248297,-2.0401808857413717,1.8467256848346714,0.03793954553920844,-1.5998676472956646
-0.6776755773280415,-1.4394390267386181,0.5242964300103486,-2.0726834836357977,-2.589700980687981,-2.1572129868320316,-1.8269559396469373,-2.24023312366769,1.805647276685272,0.5377026031397817,-3.7769375931243174
0.7352795760652026,-0.6532502677920357,0.8424562815713401,-0.10446266231283868,-0.25947750785591844,0.10053029434299075,0.1300355572486357,0.29167747920083437,-2.948050820014239,-0.8374907986371923,3.0232671328651333
-0.3815164817650862,0.06648900914614486,-1.0987389469960565,-0.10737240981346893,-0.5537669646583547,-0.2737414962030629,-0.3041615581014102,-0.1350292121636299,1.068331739009279,1.3784596628585999,3.0986789495675566
1.5844870563956763,-2.6594494563834883,-0.09145262289065814,-1.2800727274457266,-1.0621257743640904,-1.148233287584135,-0.695611761408,-1.1142844484548216,0.707585573122912,-1.4253426718037099,0.7432262887626275
0.6951196050469914,-2.0334665461226136,-0.18946926471238082,-1.7456315396009612,-1.435580617638355,-1.4311502403949836,-1.2970197231713942,-1.4342107941650344,0.03548330560481433,-1.512335427611026,-0.589259462082169
-0.07721866535295716,0.8247030054369816,1.248212920597034,0.8842857137133832,0.5517097991014779,0.7182975877066916,0.5646776285240771,0.6643532010988814,-0.44795072556615206,-1.2754148106009444,1.302942676136317
-0.4038922693379395,-1.3845186665358649,1.3672354239271245,-1.9208049966042886,-1.7519005748566816,-1.727992840671338,-1.370810326519911,-1.949392913480539,0.27601795413122027,-0.3460248926228377,-5.324459714195586
1.2178856330562904,-0.46200534815338046,0.3508884940877463,0.7036987136985665,0.746351406541815,0.9664678530593565,1.1383541338434933,0.9784103273129056,0.21467634633308244,-1.0706804539023629,4.791252446693182
0.38186623412669696,0.5662754414424561,0.20420797891411197,0.8023082839359187,1.0421924238981854,1.4767236096140781,0.883067599543009,0.8398504688057883,-1.4855079936336673,-1.7174583705920992,4.454264540348108
1.4066962416613704,-1.737959504384568,1.0408239533907289,-0.32521039533370255,-0.6805875942160078,-0.0756941349955168,0.19437463425536283,-0.3104265985103378,0.408767824588508,1.1618804044617328,4.92374613140714
0.38047197021500045,-0.21713526874487937,1.1735314984949534,0.13506468328533788,-0.13581587050921043,-0.2829598680418274,0.06231138257961688,-0.06835963986486124,0.049220341251879914,-0.7067504723890256,-2.0865368434705167
-2.343603190999962,1.161521490740773,0.38607804760359454,-0.9087820102744791,-0.5678170268773662,-1.2962509767168258,-1.1588382114642575,-1.2104002943022738,-0.4066732695010888,-0.4950435676388647,-8.40611262008158
-1.1331332736769826,0.43309255465669094,-0.3040864388013156,-0.9055664017762461,-0.7014210618984494,-0.7776764677214567,-1.0153482408262071,-0.6256752059463216,-1.2421906264909235,0.6847933672161948,-7.626946164119742
2.5852948680645493,1.8353327228648249,0.4406898724151096,4.520193882604715,4.425009145144949,4.487994367557545,4.37862201849474,4.279474467056582,-0.39183123861367253,-1.8374872450745696,14.04771960614238
-0.7192538414266773,-0.5834145945790076,-0.3250496283817861,-1.3609571983382374,-1.694812888007308,-1.6603627623301092,-1.222742759442276,-1.7150086428752052,1.183938473156963,1.1575156805689844,-3.6107300446887804
-0.560234506237797,-0.9022460680705018,-0.5909722754694454,-1.8186194931276964,-1.998279949257468,-1.2646695623022106,-1.333262700661589,-1.6312887515789258,-0.538820385541234,2.077994125705841,-4.980565821046027
-0.2761794922507378,-0.5168838937325868,-0.6985899499363887,-0.7696799509432094,-0.853617264547636,-1.0900299847804718,-0.9029168842595728,-1.0957516934949962,1.3548506747672096,-0.12980360810139416,1.1081432994060816
-0.9288919245238192,2.55043823587966,-1.4731732477998856,1.927489025979951,1.9755186311897623,1.5816452767780917,1.0358568289265684,1.5854955378383848,0.9608998317827216,1.0313978549836231,-2.236803147319094
-1.0214147305220664,0.4323957009796062,-0.32358007007652395,-0.3114597554102624,-0.5029412578427516,-0.8027543543449588,-0.961829863530813,-0.3253347563435862,-1.1723033905682598,0.007915832024317301,-2.454889125633019
0.42382470786588067,0.7991799950350154,1.2626136633248202,1.4051418490948107,1.592465361597853,0.8078603051215477,1.004282986289192,1.131134075236086,-0.4865074319559888,0.7644893712345819,5.503587585739927
0.7519648492148806,-0.9937609831185908,1.109143281361648,-0.06211507967402019,-0.4802500446275924,0.0408261205594557,0.06803322393717992,-0.284317687425695,-0.7639146979587033,-0.7482255149849336,3.850762719266993
-1.7649177282757555,-0.11442129703012066,-0.49817419392175855,-1.95113459032593,-1.9239823210886429,-2.028656714467916,-2.1732602320587624,-1.6074122647075366,0.2028595459349354,0.4376072778411957,-8.936966476644363
-1.060799036330432,0.591666520727679,-0.18325657377958135,0.049696656885340196,-0.07489702093062006,-0.4420867108930511,-0.8401570495962816,-0.7811111178855148,-0.033257384827576515,1.0039277159948397,-0.9291327019318418
1.0198547293692373,-1.482465477822671,0.8463118918420798,-0.2810997579235228,-0.9035744074652701,-0.34062778863924553,0.023062625300290407,-0.4890348009066129,1.3836187601403052,0.9653194754638973,7.05012228530774
0.49794014836682077,0.12650417530650623,-1.4188105511485343,0.8173350611414254,0.7025190958916594,0.5438229496449273,0.5849132860636231,0.5814866509172839,-1.1967670011680538,0.4915477772301538,2.5166067880234464
-0.25177411836982405,-1.5466746112644163,-2.0826519357449493,-1.8007775040123706,-2.181427626613003,-1.8359395988808254,-1.5914910418998205,-1.8266157756225168,-2.4969266384275612,-0.02367396606801408,-0.7828685647116702
3.2797454011113993,0.9708613200402733,1.792592852398284,3.9973688962438305,3.78447687749719,4.565167332836523,4.662438965508706,3.6049876435546295,0.09337971532730537,0.42170468724780436,15.305331535583127
-0.42901331850984487,0.6961979796114306,0.6974162722769295,0.3628499912214283,0.35045668070864766,0.3663701901920282,-0.2597993139148858,0.21939576451826806,-0.11120055919323218,-0.09066987590427092,0.9718302033766937
